DISTCODE地区代码,County Name,County Name E,City Name,City Name E,Province Name,Province Name E,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
140882,河津市,Hejin City,运城市,Yuncheng City,山西省,Shanxi Province,0.469353284,0.441149999,0.508971396,0.598299313,0.605401351,0.445526802,0.59566262,0.554475446,0.556234882,0.602738064,0.617800935,0.600822086,0.740262129,0.667107445,0.676300536,0.734549764,0.714415045,0.736112747
140902,忻府区,Xinfu District,忻州市,Xinzhou City,山西省,Shanxi Province,2.293231051,1.850925631,2.176298684,2.460656515,2.591834005,2.325409984,2.274076538,2.371597137,2.896754196,2.557680845,2.563242602,2.786710078,3.068872125,2.923790161,2.933350521,2.823214328,3.193413813,2.8666573
140921,定襄县,Dingxiang County,忻州市,Xinzhou City,山西省,Shanxi Province,0.892072923,0.688131419,0.80094741,0.938357022,1.063410222,0.905385998,0.878454461,0.8504696,1.119851606,0.940459944,0.897045097,1.074378122,1.190117628,1.010417227,1.051653786,1.082383523,1.239105465,1.019644124
140922,五台县,Wutai County,忻州市,Xinzhou City,山西省,Shanxi Province,3.67997425,3.27366486,3.669352756,4.05156632,4.525204767,4.043508506,3.982504086,3.741379678,4.777808889,4.245062067,3.859811723,4.390509143,4.855050602,4.411304602,4.346373378,4.527613155,5.087845595,4.351099988
140923,代县,Dai County,忻州市,Xinzhou City,山西省,Shanxi Province,2.079504903,1.623641611,2.044223984,2.107886007,2.320089542,2.194910363,2.179568625,2.0985481,2.575112152,2.344546904,2.205660685,2.361457562,2.614300689,2.542472906,2.429397321,2.44191734,2.744854651,2.524233676
140924,繁峙县,Fanzhi County,忻州市,Xinzhou City,山西省,Shanxi Province,2.845151469,2.26694146,2.759541836,2.753522016,3.110752844,2.925367669,2.935771106,2.74977671,3.462025351,3.043072143,2.844236512,3.126769254,3.447730208,3.375446278,3.186054664,3.222178227,3.725271573,3.376533198
140925,宁武县,Ningwu County,忻州市,Xinzhou City,山西省,Shanxi Province,2.332920878,1.880425531,2.275625638,2.6140309,2.563635995,2.466927668,2.404798115,2.486310202,2.928121,2.716504086,2.751351411,2.863604555,3.112458954,3.171292748,3.139707697,3.001159545,3.359649484,3.063150805
140926,静乐县,Jingle County,忻州市,Xinzhou City,山西省,Shanxi Province,2.054401703,1.61910368,2.114911101,2.24114742,2.28407193,2.197023512,2.168193504,2.249076404,2.70277259,2.46884848,2.642317769,2.69457871,2.983030758,3.163221902,3.149097137,2.90805006,3.191891308,3.029267832
140927,神池县,Shenchi County,忻州市,Xinzhou City,山西省,Shanxi Province,1.415308306,1.025961064,1.472074475,1.712867515,1.669321887,1.541599578,1.48111025,1.514641125,1.813474797,1.638993033,1.743375386,1.769492682,1.890347249,1.992352496,1.954325963,1.81316131,2.111407527,1.965742614
140928,五寨县,Wuzhai County,忻州市,Xinzhou City,山西省,Shanxi Province,1.346344251,0.974594822,1.323596995,1.582992748,1.560863038,1.432511239,1.325659447,1.415891461,1.691832608,1.514713917,1.697243754,1.724912075,1.851113036,1.955387478,1.944806788,1.815386949,2.088917879,1.930211724
140929,岢岚县,Kelan County,忻州市,Xinzhou City,山西省,Shanxi Province,2.12871168,1.656665442,1.987524451,2.306135881,2.363996218,2.241086118,2.029147563,2.172387951,2.672643667,2.459913739,2.686317755,2.640594819,2.915252491,3.117865124,3.100631074,2.897434069,3.211676019,3.029975876
140930,河曲县,Hequ County,忻州市,Xinzhou City,山西省,Shanxi Province,0.777026281,0.542015427,0.906075456,0.972938657,1.077052102,0.969389536,0.908953788,0.933147907,1.183755141,1.080778528,1.158560377,1.139551988,1.323207915,1.416726778,1.327297761,1.21231786,1.503945651,1.394811695
140931,保德县,Baode County,忻州市,Xinzhou City,山西省,Shanxi Province,0.539773558,0.409846587,0.643121247,0.704658906,0.775316033,0.681582368,0.591420829,0.687089201,0.854678919,0.820248829,0.937404192,0.825625263,0.997456506,1.109294607,1.051684782,0.946030861,1.187772918,1.092441421
140932,偏关县,Pianguan County,忻州市,Xinzhou City,山西省,Shanxi Province,1.173568523,0.791340505,1.357627995,1.39501031,1.464616472,1.399532507,1.411418089,1.333850419,1.687199865,1.527083721,1.653073037,1.536627619,1.835604925,1.952074662,1.808278839,1.719159426,2.124113953,2.006484033
140981,原平市,Yuanping City,忻州市,Xinzhou City,山西省,Shanxi Province,2.983224367,2.344946572,2.843781523,3.134547683,3.289626463,3.028674216,2.977570699,3.097775336,3.682648232,3.250153288,3.259165676,3.4307342,3.886868859,3.6011398,3.549715992,3.505174526,4.041487419,3.630283549
141002,尧都区,Yaodu District,临汾市,Linfen City,山西省,Shanxi Province,1.161165613,1.045794418,1.332284978,1.561901395,1.698796576,1.29775285,1.712319419,1.52117781,1.689550967,1.709072818,1.691137781,1.590736822,1.886502766,1.86699869,1.921101762,1.840395215,2.043853525,1.847040345
141021,曲沃县,Quwo County,临汾市,Linfen City,山西省,Shanxi Province,0.4642993,0.389003627,0.468408915,0.547231893,0.579989842,0.428536506,0.575407234,0.505600887,0.530206472,0.529783859,0.534133251,0.522728796,0.598203117,0.567782431,0.586434717,0.60191089,0.631759011,0.623001105
141022,翼城县,Yicheng County,临汾市,Linfen City,山西省,Shanxi Province,1.389673276,1.133118138,1.3836575,1.705952651,1.895241253,1.470461769,1.902371166,1.567673492,1.821288084,1.837984241,1.755782396,1.702930086,1.915197406,1.959546087,1.912463145,1.969173016,2.110645204,1.852299672
141023,襄汾县,Xiangfen County,临汾市,Linfen City,山西省,Shanxi Province,0.953466046,0.844781507,1.052025143,1.238268545,1.305240622,0.938433352,1.279566789,1.139700148,1.186923769,1.211697929,1.243639404,1.19955511,1.427376815,1.335317838,1.418640111,1.39186112,1.495165323,1.462725937
141024,洪洞县,Hongdong County,临汾市,Linfen City,山西省,Shanxi Province,1.309580014,1.166321483,1.45190497,1.740090138,1.806879944,1.463009861,1.921782812,1.644605345,1.916971275,1.936058099,1.887365164,1.825753741,2.157256715,2.167980332,2.286272969,2.007981467,2.40663914,2.114488198
141025,古县,Gu County,临汾市,Linfen City,山西省,Shanxi Province,1.197033125,0.889546713,1.037398978,1.588358761,1.576236799,1.306260151,1.66890074,1.257550968,1.550077653,1.647851278,1.542297612,1.552258547,1.692803911,1.811040161,1.750199719,1.61958098,2.002995694,1.529725883
141026,安泽县,Anze County,临汾市,Linfen City,山西省,Shanxi Province,2.511109015,2.012281843,2.181944236,3.181147633,3.128561983,2.677394074,3.096588873,2.51152921,2.941163266,3.132845157,2.81532674,2.792753222,3.111975184,3.263851271,3.168564823,3.071349751,3.53536242,2.769746306
141027,浮山县,Fushan County,临汾市,Linfen City,山西省,Shanxi Province,0.940072603,0.756539386,0.883779375,1.200399776,1.26322874,0.996168151,1.345939291,1.045240433,1.230245854,1.201791638,1.201048458,1.176291853,1.319440156,1.375612289,1.317923349,1.26955301,1.495922833,1.214902718
141028,吉县,Ji County,临汾市,Linfen City,山西省,Shanxi Province,1.496377936,1.41648632,1.795065838,2.334776338,2.455086625,1.925841653,2.48861127,2.177107898,2.509599365,2.514654422,2.442649667,2.340177435,2.841398057,2.726449145,2.768681711,2.703037375,2.959211311,2.642469505
141029,乡宁县,Xiangning County,临汾市,Linfen City,山西省,Shanxi Province,1.88553258,1.781790243,2.220917885,2.765482676,2.920023995,2.237416417,2.849198596,2.52808228,2.7988251,2.845481766,2.736387803,2.686546034,3.162041238,3.094952164,2.997948144,3.050225694,3.272603228,2.829442194
141030,大宁县,Daning County,临汾市,Linfen City,山西省,Shanxi Province,0.651843338,0.662655714,0.856464796,1.072802504,1.168859278,0.907826299,1.125043022,1.028783534,1.200160344,1.202760628,1.224359095,1.129979086,1.403376404,1.366152045,1.45531339,1.28029945,1.471084626,1.333007858
141031,隰县,Xi County,临汾市,Linfen City,山西省,Shanxi Province,1.074734341,0.976032978,1.245429528,1.532307163,1.641307687,1.390937617,1.602138791,1.46727962,1.724242433,1.810861314,1.733077737,1.653749102,2.026497876,2.055682396,2.134702503,1.812372406,2.186463364,1.924061218
141032,永和县,Yonghe County,临汾市,Linfen City,山西省,Shanxi Province,0.675746191,0.683402308,0.900473848,1.079612151,1.183462355,0.970656226,1.119513905,1.027485838,1.308982419,1.264477004,1.301584537,1.2230481,1.466570452,1.491500923,1.639315301,1.3412328,1.559396927,1.407408352
141033,蒲县,Pu County,临汾市,Linfen City,山西省,Shanxi Province,1.391180631,1.234048793,1.512571025,2.034376596,2.127122094,1.706005514,2.129766199,1.899697036,2.160857731,2.32075161,2.186932945,2.129638989,2.46547336,2.557675335,2.547941205,2.323773532,2.732227619,2.285979217
141034,汾西县,Fenxi County,临汾市,Linfen City,山西省,Shanxi Province,0.647074911,0.629121976,0.821345387,0.958143729,0.980388153,0.824830454,1.058479939,0.942726271,1.153694065,1.127867305,1.100242528,1.047340269,1.313002993,1.322795027,1.375108415,1.182507356,1.423132658,1.260156865
141081,侯马市,Houma City,临汾市,Linfen City,山西省,Shanxi Province,0.205756307,0.183420643,0.219962895,0.259576299,0.277666661,0.20002282,0.260523031,0.229561869,0.241400102,0.239249528,0.249766427,0.238900292,0.282943448,0.269099271,0.280503909,0.293626311,0.303791123,0.306109627
141082,霍州市,Huozhou City,临汾市,Linfen City,山西省,Shanxi Province,0.626571967,0.496254403,0.587977486,0.859859067,0.852627281,0.666414967,0.88097759,0.667627553,0.875744873,0.896417479,0.817986855,0.864460923,0.994245023,1.029302039,1.050819868,0.868988066,1.157770561,0.919310148
141102,离石区,Lishi District,吕梁市,Lvliang City,山西省,Shanxi Province,1.294808942,1.101043585,1.301644686,1.659608415,1.665348639,1.377735551,1.510573605,1.511934873,1.683366471,1.779280157,1.674510055,1.778388668,2.109420913,2.198874891,2.175079348,1.872964744,2.272981454,1.985251554
141121,文水县,Wenshui County,吕梁市,Lvliang City,山西省,Shanxi Province,1.279772431,1.082895703,1.175660094,1.492988978,1.507058076,1.244416747,1.339638153,1.247886978,1.411589461,1.471316999,1.302641016,1.430550888,1.682703791,1.620220804,1.67996636,1.5205452,1.802586923,1.476621339
141122,交城县,Jiaocheng County,吕梁市,Lvliang City,山西省,Shanxi Province,2.271921026,1.927240718,2.145223377,2.786905914,2.794693542,2.272032316,2.505838953,2.380036811,2.705542518,2.776447352,2.538786613,2.806261572,3.221211203,3.187820095,3.271399638,2.876128806,3.457212495,2.879777566
141123,兴县,Xing County,吕梁市,Lvliang City,山西省,Shanxi Province,2.448349566,1.887836033,2.562318161,2.808902584,3.011584911,2.557645548,2.498984556,2.69725945,3.232192601,3.188152395,3.54603942,3.282515417,3.804884097,4.129849417,4.03945459,3.614313997,4.410170892,3.997833709
141124,临县,Lin County,吕梁市,Lvliang City,山西省,Shanxi Province,1.933407939,1.719613136,2.214325723,2.403165121,2.702783666,2.115782916,2.203636434,2.543595513,2.838236997,2.812506668,3.060376342,2.957089839,3.378539371,3.668431072,3.568605325,3.104078623,3.781617381,3.55340066
141125,柳林县,Liulin County,吕梁市,Lvliang City,山西省,Shanxi Province,0.653117701,0.612823825,0.809448777,0.90986965,1.024449502,0.830534003,0.930748969,0.938236689,1.127744653,1.176833686,1.190985749,1.173025371,1.471950105,1.535653179,1.586309635,1.21870182,1.541677135,1.425124379
141126,石楼县,Shilou County,吕梁市,Lvliang City,山西省,Shanxi Province,0.952924093,0.877610031,1.199468963,1.443840452,1.566528308,1.330672129,1.505621798,1.379082021,1.803369051,1.791138013,1.826044243,1.78241414,2.117660826,2.189966249,2.347435786,1.870856971,2.224724619,1.986630317
141127,岚县,Lan County,吕梁市,Lvliang City,山西省,Shanxi Province,1.646679602,1.341408454,1.674568866,1.838885692,1.877586354,1.747452347,1.690783086,1.788171431,2.065140745,1.899933105,2.073748942,2.03988209,2.290563411,2.396499023,2.437249779,2.262053625,2.540416425,2.364475314
141128,方山县,Fangshan County,吕梁市,Lvliang City,山西省,Shanxi Province,1.615403711,1.391080586,1.636797132,2.017036104,2.053238656,1.748862825,1.861380517,1.884564237,2.112259307,2.10988302,2.086577532,2.158086276,2.471209112,2.593943823,2.569859851,2.325825291,2.725116546,2.419753757
141129,中阳县,Zhongyang County,吕梁市,Lvliang City,山西省,Shanxi Province,1.357608871,1.159466708,1.388977378,1.839946666,1.849041132,1.568187911,1.74116342,1.668144011,1.908303443,2.013186917,1.89176049,1.993163473,2.312682807,2.436196486,2.467246675,2.095857995,2.531163351,2.151693945
141130,交口县,Jiaokou County,吕梁市,Lvliang City,山西省,Shanxi Province,1.29900837,1.147279237,1.348959684,1.748161204,1.75095867,1.500398746,1.667619131,1.565874064,1.809070615,1.973864046,1.799593935,1.818001381,2.084384504,2.119114565,2.193879425,1.909740992,2.235970478,1.926624003
141181,孝义市,Xiaoyi City,吕梁市,Lvliang City,山西省,Shanxi Province,0.70768294,0.687732496,0.847323948,0.98272896,0.987999502,0.872287537,0.959557913,0.851136822,1.017990943,1.089953834,1.023837946,1.023745249,1.262939284,1.254123751,1.293192675,1.108291453,1.34792136,1.200462522
141182,汾阳市,Fenyang City,吕梁市,Lvliang City,山西省,Shanxi Province,1.115143241,1.002384578,1.144893153,1.433790756,1.468379609,1.272691699,1.31209184,1.210293643,1.41118085,1.502437652,1.370732206,1.43018639,1.723117901,1.717586241,1.766555544,1.50171426,1.854372693,1.575475725
610102,新城区,Xincheng District,西安市,Xian City,陕西省,Shaanxi Province,0.028485037,0.019665989,0.034631868,0.04015502,0.041386558,0.033562528,0.035293739,0.028087732,0.036654674,0.035943955,0.032838247,0.029596093,0.040017866,0.0476386,0.042111245,0.037531786,0.046268552,0.04145167
610103,碑林区,Beilin District,西安市,Xian City,陕西省,Shaanxi Province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610104,莲湖区,Lianhu District,西安市,Xian City,陕西省,Shaanxi Province,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610111,灞桥区,Baqiao District,西安市,Xian City,陕西省,Shaanxi Province,0.296151768,0.304744869,0.34455885,0.369035902,0.3833279,0.362259182,0.380181512,0.375143816,0.418710579,0.386276555,0.39842101,0.359260487,0.438357801,0.379861374,0.386740697,0.457887482,0.400165704,0.419616002
610112,未央区,Weiyang District,西安市,Xian City,陕西省,Shaanxi Province,0.206887176,0.204993393,0.240002622,0.274098472,0.251463454,0.239994497,0.244786844,0.249473698,0.254279628,0.233779718,0.23181167,0.204934998,0.259238021,0.216695422,0.222487724,0.25655387,0.215774935,0.240551664
610113,雁塔区,Yanta District,西安市,Xian City,陕西省,Shaanxi Province,0.140592425,0.140019061,0.141671895,0.138449397,0.144074539,0.137461112,0.134509381,0.133487178,0.148426572,0.143821892,0.142030131,0.117796463,0.157278278,0.140021036,0.131660336,0.159396215,0.144923549,0.150456344
610114,阎良区,Yanliang District,西安市,Xian City,陕西省,Shaanxi Province,0.237296527,0.232753648,0.282245941,0.325072844,0.302799538,0.304407855,0.300596914,0.306339704,0.318004278,0.319778515,0.310693132,0.316285129,0.376163651,0.289099848,0.318514457,0.369439344,0.303360139,0.339204936
610115,临潼区,Lintong District,西安市,Xian City,陕西省,Shaanxi Province,0.891278565,0.914791377,1.072834472,1.21829758,1.199495606,1.148884095,1.172540692,1.224010672,1.277560135,1.237708928,1.256629573,1.222807682,1.470708406,1.15274573,1.275113757,1.478333466,1.246359886,1.362698509
610116,长安区,Changan District,西安市,Xian City,陕西省,Shaanxi Province,1.972624263,1.789809296,2.05868205,2.370040238,2.387709462,2.321142283,2.264453344,2.357549606,2.558340555,2.499414282,2.590467069,2.356093753,2.735570415,2.54677916,2.431329747,2.854263457,2.600684028,2.493403221
610122,蓝田县,Lantian County,西安市,Xian City,陕西省,Shaanxi Province,2.756335533,2.39016935,2.907602696,3.404240898,3.430344685,3.335380145,3.375764891,3.406786768,3.733868356,3.568258722,3.734005564,3.433931776,3.983163331,3.689677361,3.553478175,4.157539622,3.739308747,3.606478746
610124,周至县,Zhouzhi County,西安市,Xian City,陕西省,Shaanxi Province,5.341226801,5.077342172,5.936636821,6.345464626,6.410792628,6.277479253,6.243265584,6.259121145,6.840989048,6.79937074,6.867070992,6.337761801,7.01152993,7.454824969,6.896902403,7.591621527,6.889607625,6.663375038
610125,户县,Hu County,西安市,Xian City,陕西省,Shaanxi Province,1.709935062,1.560776372,1.860990604,2.112892065,2.067460099,2.044326542,1.963131327,2.076271793,2.244819504,2.221858683,2.279961925,2.070201223,2.431142587,2.354014361,2.216672628,2.49694814,2.304093597,2.179347924
610126,高陵县,Gaoling County,西安市,Xian City,陕西省,Shaanxi Province,0.263969432,0.280663071,0.32240763,0.381296221,0.348218263,0.346932541,0.34377154,0.370904184,0.365439213,0.363963368,0.354061832,0.341071089,0.400931742,0.315697914,0.351017248,0.398680036,0.33377937,0.376180506
610202,王益区,Wangyi District,铜川市,Tongchuan City,陕西省,Shaanxi Province,0.15725407,0.150448664,0.191240138,0.194767983,0.21591484,0.191714085,0.214988939,0.222976495,0.221413976,0.214193923,0.226620623,0.218515448,0.269442954,0.252855263,0.233166128,0.27488181,0.232024043,0.232838737
610203,印台区,Yintai District,铜川市,Tongchuan City,陕西省,Shaanxi Province,0.64439628,0.597542264,0.820585084,0.8572409,0.887673514,0.786645078,0.857862127,0.893978948,0.915311675,0.902365472,0.924774393,0.896695356,1.083566363,1.067844149,0.927399088,1.111621405,0.963531876,0.934003736
610204,耀州区,Yaozhou District,铜川市,Tongchuan City,陕西省,Shaanxi Province,1.865408622,1.667938964,2.35100066,2.4556065,2.517771831,2.359112201,2.50577072,2.546520495,2.682870152,2.630844291,2.751155461,2.643094074,3.115691236,3.136784214,2.754697174,3.197694341,2.812458456,2.689081421
610222,宜君县,Yijun County,铜川市,Tongchuan City,陕西省,Shaanxi Province,1.755865429,1.565497484,2.257666945,2.425698477,2.412089055,2.12431354,2.334491428,2.376619951,2.490796568,2.415578526,2.540669682,2.510384715,2.924382396,2.916537507,2.554397342,2.886727644,2.655334585,2.454960646
610302,渭滨区,Weibin District,宝鸡市,Baoji City,陕西省,Shaanxi Province,1.180565808,1.165245447,1.380471528,1.532180549,1.450138166,1.504032284,1.424359284,1.475250249,1.569779685,1.641598449,1.646068814,1.624877413,1.835142931,1.909774568,1.723337936,1.862237813,1.767058278,1.681462898
610303,金台区,Jintai District,宝鸡市,Baoji City,陕西省,Shaanxi Province,0.398180622,0.414807092,0.494418533,0.44846132,0.465358666,0.491671376,0.479400675,0.489957117,0.531139309,0.537549971,0.562482714,0.548324712,0.613117318,0.624251172,0.587854925,0.638383918,0.605586842,0.613655319
610304,陈仓区,Chencang District,宝鸡市,Baoji City,陕西省,Shaanxi Province,3.923356355,4.029322801,4.792671537,5.081130952,4.99222517,5.121326291,4.92418258,5.043751123,5.400596266,5.520514046,5.700254388,5.505371286,6.140744549,6.441044807,5.923080409,6.290960954,5.986699082,5.803154846
610322,凤翔县,Fengxiang County,宝鸡市,Baoji City,陕西省,Shaanxi Province,1.571987394,1.584194013,1.956054084,1.910832056,2.004095397,1.986072865,2.005322415,2.077023155,2.168366426,2.142744278,2.295843258,2.154812342,2.376165537,2.433605872,2.304476965,2.553858005,2.301416385,2.339397774
610323,岐山县,Qishan County,宝鸡市,Baoji City,陕西省,Shaanxi Province,1.125898915,1.139458404,1.371509987,1.321485207,1.43554793,1.421088038,1.418314589,1.505456427,1.556494149,1.542161999,1.631156837,1.5259952,1.670654357,1.69343669,1.624402707,1.75742196,1.640210287,1.629632445
610324,扶风县,Fufeng County,宝鸡市,Baoji City,陕西省,Shaanxi Province,0.883571297,0.865413697,1.040157373,1.074873974,1.101864016,1.101612556,1.101939642,1.166025129,1.144778624,1.189738011,1.261677914,1.176008882,1.335710235,1.289334805,1.21767333,1.360433808,1.263107822,1.279033576
610326,眉县,Mei County,宝鸡市,Baoji City,陕西省,Shaanxi Province,1.448033283,1.414830595,1.644248497,1.669626149,1.694301977,1.721174798,1.705005178,1.726503853,1.882560672,1.847072409,1.835184105,1.736056125,1.881689582,2.003751541,1.871077221,2.014517125,1.923212251,1.878503278
610327,陇县,Long County,宝鸡市,Baoji City,陕西省,Shaanxi Province,3.187042387,3.314012367,4.137249735,4.394342941,4.224236648,4.464545014,4.33096707,4.307593334,4.588550571,4.636814416,4.906004619,4.74758193,5.27295573,5.644811561,5.184204579,5.481136247,5.380040383,5.107139085
610328,千阳县,Qianyang County,宝鸡市,Baoji City,陕西省,Shaanxi Province,1.25526525,1.287267375,1.605395168,1.730375813,1.707856854,1.791651991,1.741873512,1.729795118,1.896658508,1.865356032,2.020157608,1.967574303,2.204172694,2.304633348,2.149120577,2.282701543,2.209868316,2.10146385
610329,麟游县,Linyou County,宝鸡市,Baoji City,陕西省,Shaanxi Province,1.951053486,1.935975892,2.470323767,2.663284954,2.700128224,2.722705493,2.695183069,2.682308795,2.947042531,2.945871361,3.15311243,3.04326433,3.469485403,3.593442248,3.29213532,3.575432159,3.410871587,3.227442175
610330,凤县,Feng County,宝鸡市,Baoji City,陕西省,Shaanxi Province,6.025634207,5.9867523,6.807851186,7.594423441,7.422327168,7.315481077,6.981101402,7.463686732,7.729940735,8.108488269,8.164483477,7.930769903,8.734166781,9.183741742,8.361596483,9.03763468,8.54329195,8.044182805
610331,太白县,Taibai County,宝鸡市,Baoji City,陕西省,Shaanxi Province,5.504655135,5.279141217,5.992050953,6.384793945,6.329094482,6.110208561,6.060750642,6.248185732,6.757226449,6.69495106,6.670324657,6.4255224,7.054793819,7.612543176,6.961705134,7.557078532,6.913437933,6.660417169
610402,秦都区,Qindu District,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.255508163,0.269243124,0.30418997,0.332354766,0.319177603,0.314993929,0.313750357,0.322070172,0.331573444,0.331973254,0.332895623,0.320339375,0.379538013,0.318610899,0.322559334,0.36663607,0.312283452,0.342482825
610403,杨陵区,Yangling District,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.13024554,0.133952309,0.153110449,0.151138868,0.154091353,0.157784501,0.160156518,0.158344341,0.163350232,0.160756925,0.160539681,0.144401243,0.165405907,0.154104974,0.150344313,0.170123488,0.158454,0.164238553
610404,渭城区,Weicheng District,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.25204743,0.266818331,0.304645495,0.347675164,0.326896087,0.330926771,0.334283436,0.354336048,0.34866571,0.35120571,0.350433318,0.34021406,0.402333234,0.324452904,0.34316682,0.390277088,0.32345438,0.36095042
610422,三原县,Sanyuan County,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.56832668,0.560107645,0.690886135,0.752100766,0.771181209,0.73279949,0.76903804,0.820791429,0.831491909,0.817553361,0.837788342,0.790596,0.958098447,0.836025974,0.857450684,0.984541148,0.825688219,0.882333857
610423,泾阳县,Jingyang County,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.736517689,0.735989613,0.880558815,0.990469268,0.994533665,0.955605737,0.97526557,1.046579324,1.038115062,1.044345308,1.087595373,1.069380165,1.231471432,1.045055007,1.075061398,1.22089171,1.026444346,1.121958795
610424,乾县,Qian County,咸阳市,Xianyang City,陕西省,Shaanxi Province,1.030704052,1.069266819,1.236931163,1.298637013,1.38617244,1.314301954,1.379963821,1.435322306,1.440681989,1.461870515,1.534290699,1.513886213,1.751710891,1.571183394,1.551395464,1.724890391,1.546127113,1.643421256
610425,礼泉县,Liquan County,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.972922932,0.96734296,1.155212487,1.297369335,1.364391709,1.302258158,1.34344167,1.367056718,1.441806227,1.45033959,1.501438813,1.528908387,1.774410082,1.633066745,1.520095836,1.711336145,1.527955603,1.603925449
610426,永寿县,Yongshou County,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.917659125,0.94136268,1.155727686,1.202455969,1.312090313,1.252796292,1.329599379,1.273110632,1.42867292,1.321589813,1.426027712,1.36194768,1.613157323,1.569106964,1.49467894,1.674423402,1.539071383,1.546818483
610427,彬县,Bin County,咸阳市,Xianyang City,陕西省,Shaanxi Province,1.246749141,1.358538854,1.71892237,1.704509869,1.834520705,1.804532468,1.877787708,1.767575393,2.036975706,1.90988517,2.01093784,1.919911639,2.266170402,2.293435504,2.165516143,2.409136338,2.151952799,2.159705461
610428,长武县,Changwu County,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.59490562,0.634498816,0.85231771,0.829038374,0.885293155,0.865969825,0.87907778,0.836342241,0.952947846,0.920991662,0.954684216,0.919532454,1.064293025,1.088830129,1.064883589,1.155168153,1.068756953,1.072371065
610429,旬邑县,Xunyi County,咸阳市,Xianyang City,陕西省,Shaanxi Province,2.005399074,1.868621837,2.671655826,2.931928975,2.877104588,2.742879088,2.882362824,2.804669665,3.153670494,3.02804441,3.205002832,3.125334471,3.627648529,3.815779961,3.355678488,3.739843488,3.473731074,3.252191241
610430,淳化县,Chunhua County,咸阳市,Xianyang City,陕西省,Shaanxi Province,1.049456547,1.070561507,1.329576624,1.399833367,1.49906617,1.436570045,1.573004098,1.536871384,1.662767871,1.591693706,1.661964697,1.590086442,1.837813726,1.771255994,1.646747647,1.877464656,1.688851754,1.686178121
610431,武功县,Wugong County,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.520025691,0.541647638,0.614089504,0.640434066,0.637581444,0.63697367,0.64377525,0.667029288,0.66685921,0.70855841,0.734359963,0.690955166,0.772520808,0.720142474,0.709118291,0.790450663,0.747966792,0.766614196
610481,兴平市,Xingping City,咸阳市,Xianyang City,陕西省,Shaanxi Province,0.636652364,0.668763073,0.752263687,0.807359154,0.789340674,0.792686082,0.780864408,0.822354173,0.839217025,0.84506935,0.855954125,0.81050881,0.927134514,0.842076793,0.845156093,0.953325214,0.859287242,0.906106736
610502,临渭区,Linwei District,渭南市,Weinan City,陕西省,Shaanxi Province,1.298608193,1.235102019,1.499753306,1.702664513,1.638429315,1.635657699,1.625309041,1.655019398,1.741228558,1.754785136,1.78664582,1.726853867,2.078355145,1.655674391,1.786609163,2.119907881,1.772388092,1.88152726
610521,华县,Hua County,渭南市,Weinan City,陕西省,Shaanxi Province,1.262871769,1.074548621,1.426374716,1.749484674,1.694721128,1.658500298,1.687768909,1.684969513,1.755973085,1.796145564,1.813686906,1.717619143,2.017141034,1.80404973,1.664143669,2.126666569,1.847797911,1.802276983
610522,潼关县,Tongguan County,渭南市,Weinan City,陕西省,Shaanxi Province,0.452546192,0.372153734,0.494500668,0.601389678,0.603760143,0.563548235,0.601096636,0.595292207,0.604185748,0.613673855,0.629348237,0.596238388,0.694151275,0.604951069,0.564170802,0.729676462,0.632660943,0.611809408
610523,大荔县,Dali County,渭南市,Weinan City,陕西省,Shaanxi Province,1.827270428,1.616736708,1.932872228,2.182675807,2.195092276,2.088245843,2.197581629,2.152215227,2.236143237,2.289401251,2.291146255,2.232492513,2.546506911,2.242695711,2.259616814,2.699052965,2.39365149,2.511106625
610524,合阳县,Heyang County,渭南市,Weinan City,陕西省,Shaanxi Province,1.226753413,1.08176757,1.365430192,1.613708587,1.636597854,1.307867935,1.677788511,1.677649623,1.631866775,1.550216646,1.615475857,1.4840066,1.844714044,1.589891574,1.522055841,1.859647899,1.657142289,1.744579171
610525,澄城县,Chengcheng County,渭南市,Weinan City,陕西省,Shaanxi Province,1.030032205,0.93188591,1.184812232,1.358892323,1.402977622,1.13800935,1.42498093,1.469655627,1.448986495,1.362868591,1.424464603,1.319895319,1.623654254,1.416523987,1.390005021,1.57067238,1.380543063,1.463278156
610526,蒲城县,Pucheng County,渭南市,Weinan City,陕西省,Shaanxi Province,1.48387186,1.353655439,1.782614879,1.956368203,1.972927581,1.737960491,1.952894498,2.022733067,1.984561472,1.969060663,2.053467487,1.961725968,2.396384472,1.994874089,2.056676595,2.491351896,2.088459701,2.278957873
